guyon@chalearn.org ../videos/1fvBSv1cNUU.000.mp4 ../videos/2ltp6TYwjJE.001.mp4 -1 -1 1 -1 1 invite-l
guyon@chalearn.org ../videos/3NHxfy58SqA.000.mp4 ../videos/1fvBSv1cNUU.000.mp4 -1 -1 -1 1 -1 invite-l
guyon@chalearn.org ../videos/D69eTQ3fjyY.001.mp4 ../videos/3L1qnlifDk8.001.mp4 1 1 1 -1 1 invite-r
guyon@chalearn.org ../videos/2IC74dLuG_U.000.mp4 ../videos/-yuIc0nWsvs.000.mp4 1 -1 1 -1 0 invite-na
guyon@chalearn.org ../videos/BBWnOheRxss.000.mp4 ../videos/-yuIc0nWsvs.000.mp4 1 -1 1 -1 0 invite-na
guyon@chalearn.org ../videos/4ssTy-NvTLg.000.mp4 ../videos/DQk7u2gEvhc.000.mp4 1 -1 1 -1 1 invite-r
guyon@chalearn.org ../videos/3NHxfy58SqA.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 -1 1 -1 1 0 invite-l
guyon@chalearn.org ../videos/-DXzJ6jxhOM.001.mp4 ../videos/-yuIc0nWsvs.000.mp4 -1 -1 1 -1 -1 invite-l
guyon@chalearn.org ../videos/-yuIc0nWsvs.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 1 -1 1 0 invite-r
guyon@chalearn.org ../videos/-_e7j8_W77g.000.mp4 ../videos/1fvBSv1cNUU.000.mp4 1 0 -1 0 -1 invite-na
guyon@chalearn.org ../videos/4GTKcoCJHBs.002.mp4 ../videos/4ZBHzdkFDrY.001.mp4 1 -1 1 1 0 invite-na
guyon@chalearn.org ../videos/2ltp6TYwjJE.001.mp4 ../videos/9oVaec0OVIg.002.mp4 0 1 -1 -1 0 invite-na
guyon@chalearn.org ../videos/2lCNSi1JD7w.001.mp4 ../videos/BOAekq80wBc.001.mp4 -1 1 -1 -1 1 invite-l
guyon@chalearn.org ../videos/DbKNGqIbXb4.002.mp4 ../videos/4ZBHzdkFDrY.001.mp4 0 -1 0 -1 0 invite-na
guyon@chalearn.org ../videos/2lCNSi1JD7w.001.mp4 ../videos/6Z5NhCtqEkw.002.mp4 -1 1 -1 1 -1 invite-l
guyon@chalearn.org ../videos/-yuIc0nWsvs.000.mp4 ../videos/9iKnGQiOSt0.002.mp4 -1 -1 1 -1 -1 invite-l
guyon@chalearn.org ../videos/D69eTQ3fjyY.001.mp4 ../videos/3NHxfy58SqA.000.mp4 1 1 0 0 1 invite-r
guyon@chalearn.org ../videos/5izh7-zFFdg.001.mp4 ../videos/4ZBHzdkFDrY.001.mp4 -1 0 -1 -1 0 invite-na
guyon@chalearn.org ../videos/9oVaec0OVIg.002.mp4 ../videos/4ZBHzdkFDrY.001.mp4 1 0 1 1 -1 invite-r
guyon@chalearn.org ../videos/3L1qnlifDk8.001.mp4 ../videos/B6QtDf9sIvQ.001.mp4 -1 0 -1 -1 0 invite-l
guyon@chalearn.org ../videos/2lCNSi1JD7w.001.mp4 ../videos/9iKnGQiOSt0.002.mp4 -1 1 1 -1 -1 invite-l
guyon@chalearn.org ../videos/AdLIA3nYSkU.001.mp4 ../videos/3NHxfy58SqA.000.mp4 1 -1 1 -1 1 invite-r
guyon@chalearn.org ../videos/2IC74dLuG_U.000.mp4 ../videos/3NHxfy58SqA.000.mp4 1 1 1 -1 0 invite-r
guyon@chalearn.org ../videos/DQk7u2gEvhc.000.mp4 ../videos/9iKnGQiOSt0.002.mp4 -1 -1 1 -1 0 invite-l
guyon@chalearn.org ../videos/D69eTQ3fjyY.001.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 1 0 -1 1 invite-r
guyon@chalearn.org ../videos/4GTKcoCJHBs.002.mp4 ../videos/3jdbKrQKw2s.002.mp4 1 0 1 1 1 invite-r
guyon@chalearn.org ../videos/2lCNSi1JD7w.001.mp4 ../videos/8CZEYuJQPX8.002.mp4 -1 -1 1 1 -1 invite-l
guyon@chalearn.org ../videos/-_e7j8_W77g.000.mp4 ../videos/2IC74dLuG_U.000.mp4 -1 0 1 1 -1 invite-na
guyon@chalearn.org ../videos/4GTKcoCJHBs.002.mp4 ../videos/B6QtDf9sIvQ.001.mp4 0 0 0 0 1 invite-na
guyon@chalearn.org ../videos/2IC74dLuG_U.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 0 -1 1 0 invite-r
guyon@chalearn.org ../videos/2IC74dLuG_U.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 1 -1 1 0 invite-na
