vponce@cvc.uab.es ../videos/-yuIc0nWsvs.000.mp4 ../videos/D69eTQ3fjyY.001.mp4 -1 -1 1 -1 0 invite-na
vponce@cvc.uab.es ../videos/DQk7u2gEvhc.000.mp4 ../videos/2IC74dLuG_U.000.mp4 -1 0 1 0 1 invite-r
vponce@cvc.uab.es ../videos/4GTKcoCJHBs.002.mp4 ../videos/6yWbfD71gH4.002.mp4 1 0 -1 1 -1 invite-na
vponce@cvc.uab.es ../videos/2ltp6TYwjJE.001.mp4 ../videos/DloqZLuTLho.002.mp4 -1 0 1 -1 0 invite-l
vponce@cvc.uab.es ../videos/6yWbfD71gH4.002.mp4 ../videos/DQk7u2gEvhc.000.mp4 1 1 1 0 -1 invite-r
vponce@cvc.uab.es ../videos/DloqZLuTLho.002.mp4 ../videos/1oEY1QQ_6ss.001.mp4 0 0 1 -1 0 invite-r
vponce@cvc.uab.es ../videos/2IC74dLuG_U.000.mp4 ../videos/2ltp6TYwjJE.001.mp4 1 0 -1 1 0 invite-na
vponce@cvc.uab.es ../videos/5izh7-zFFdg.001.mp4 ../videos/9iKnGQiOSt0.002.mp4 1 1 1 -1 -1 invite-r
vponce@cvc.uab.es ../videos/9oVaec0OVIg.002.mp4 ../videos/DbKNGqIbXb4.002.mp4 1 0 -1 1 -1 invite-na
vponce@cvc.uab.es ../videos/8CZEYuJQPX8.002.mp4 ../videos/1oEY1QQ_6ss.001.mp4 1 1 0 -1 0 invite-r
vponce@cvc.uab.es ../videos/3NHxfy58SqA.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 0 -1 -1 1 -1 invite-l
vponce@cvc.uab.es ../videos/84ieZEdwBN8.001.mp4 ../videos/4ssTy-NvTLg.000.mp4 1 1 0 -1 0 invite-na
vponce@cvc.uab.es ../videos/DloqZLuTLho.002.mp4 ../videos/1oEY1QQ_6ss.001.mp4 0 0 1 -1 -1 invite-r
vponce@cvc.uab.es ../videos/84ieZEdwBN8.001.mp4 ../videos/3NHxfy58SqA.000.mp4 1 1 1 0 1 invite-r
vponce@cvc.uab.es ../videos/1oEY1QQ_6ss.001.mp4 ../videos/4ZBHzdkFDrY.001.mp4 -1 -1 -1 -1 0 invite-l
vponce@cvc.uab.es ../videos/3L1qnlifDk8.001.mp4 ../videos/9iKnGQiOSt0.002.mp4 0 1 1 0 0 invite-r
vponce@cvc.uab.es ../videos/3L1qnlifDk8.001.mp4 ../videos/DloqZLuTLho.002.mp4 0 1 0 0 1 invite-na
vponce@cvc.uab.es ../videos/AdLIA3nYSkU.001.mp4 ../videos/3jdbKrQKw2s.002.mp4 1 0 -1 -1 1 invite-l
vponce@cvc.uab.es ../videos/4ssTy-NvTLg.000.mp4 ../videos/9iKnGQiOSt0.002.mp4 1 0 1 1 0 invite-r
vponce@cvc.uab.es ../videos/B6QtDf9sIvQ.001.mp4 ../videos/8CZEYuJQPX8.002.mp4 0 -1 1 0 -1 invite-na
vponce@cvc.uab.es ../videos/5izh7-zFFdg.001.mp4 ../videos/2lCNSi1JD7w.001.mp4 0 1 0 -1 0 invite-na
vponce@cvc.uab.es ../videos/3jdbKrQKw2s.002.mp4 ../videos/9iKnGQiOSt0.002.mp4 -1 1 1 -1 -1 invite-r
vponce@cvc.uab.es ../videos/3jdbKrQKw2s.002.mp4 ../videos/CG8vq7r1RqM.000.mp4 -1 -1 1 -1 -1 invite-l
vponce@cvc.uab.es ../videos/5izh7-zFFdg.001.mp4 ../videos/9iKnGQiOSt0.002.mp4 -1 1 1 -1 -1 invite-r
vponce@cvc.uab.es ../videos/4GTKcoCJHBs.002.mp4 ../videos/84ieZEdwBN8.001.mp4 1 0 -1 1 1 invite-na
vponce@cvc.uab.es ../videos/2IC74dLuG_U.000.mp4 ../videos/84ieZEdwBN8.001.mp4 1 0 -1 1 1 invite-l
vponce@cvc.uab.es ../videos/DbKNGqIbXb4.002.mp4 ../videos/CG8vq7r1RqM.000.mp4 0 -1 1 -1 0 invite-na
vponce@cvc.uab.es ../videos/B6QtDf9sIvQ.001.mp4 ../videos/4ssTy-NvTLg.000.mp4 1 1 0 0 0 invite-na
vponce@cvc.uab.es ../videos/2IC74dLuG_U.000.mp4 ../videos/BBWnOheRxss.000.mp4 1 0 -1 1 0 invite-l
vponce@cvc.uab.es ../videos/AdLIA3nYSkU.001.mp4 ../videos/DloqZLuTLho.002.mp4 0 0 -1 1 1 invite-l
vponce@cvc.uab.es ../videos/AdLIA3nYSkU.001.mp4 ../videos/DloqZLuTLho.002.mp4 0 0 -1 1 0 invite-l
