alejandro.cartas@ub.edu ../videos/4ssTy-NvTLg.000.mp4 ../videos/84ieZEdwBN8.001.mp4 -1 0 1 1 0 invite-na
alejandro.cartas@ub.edu ../videos/AdLIA3nYSkU.001.mp4 ../videos/3L1qnlifDk8.001.mp4 -1 1 -1 -1 0 invite-l
alejandro.cartas@ub.edu ../videos/5izh7-zFFdg.001.mp4 ../videos/2lCNSi1JD7w.001.mp4 -1 -1 -1 -1 -1 invite-l
alejandro.cartas@ub.edu ../videos/CG8vq7r1RqM.000.mp4 ../videos/3NHxfy58SqA.000.mp4 -1 -1 0 -1 0 invite-l
alejandro.cartas@ub.edu ../videos/DQk7u2gEvhc.000.mp4 ../videos/2IC74dLuG_U.000.mp4 -1 -1 1 -1 0 invite-l
alejandro.cartas@ub.edu ../videos/4ssTy-NvTLg.000.mp4 ../videos/8CZEYuJQPX8.002.mp4 -1 -1 1 1 1 invite-r
alejandro.cartas@ub.edu ../videos/6yWbfD71gH4.002.mp4 ../videos/BBWnOheRxss.000.mp4 1 1 -1 1 1 invite-l
alejandro.cartas@ub.edu ../videos/3jdbKrQKw2s.002.mp4 ../videos/-yuIc0nWsvs.000.mp4 -1 -1 -1 -1 -1 invite-l
alejandro.cartas@ub.edu ../videos/3jdbKrQKw2s.002.mp4 ../videos/-yuIc0nWsvs.000.mp4 -1 -1 -1 -1 -1 invite-l
alejandro.cartas@ub.edu ../videos/2IC74dLuG_U.000.mp4 ../videos/4ZBHzdkFDrY.001.mp4 0 0 -1 0 0 invite-na
alejandro.cartas@ub.edu ../videos/6yWbfD71gH4.002.mp4 ../videos/3jdbKrQKw2s.002.mp4 1 1 1 1 1 invite-r
alejandro.cartas@ub.edu ../videos/1fvBSv1cNUU.000.mp4 ../videos/84ieZEdwBN8.001.mp4 1 -1 1 1 1 invite-r
alejandro.cartas@ub.edu ../videos/1oEY1QQ_6ss.001.mp4 ../videos/DloqZLuTLho.002.mp4 -1 -1 1 1 -1 invite-l
alejandro.cartas@ub.edu ../videos/2IC74dLuG_U.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 1 0 1 0 invite-r
alejandro.cartas@ub.edu ../videos/-DXzJ6jxhOM.001.mp4 ../videos/-yuIc0nWsvs.000.mp4 -1 -1 0 -1 0 invite-l
alejandro.cartas@ub.edu ../videos/DbKNGqIbXb4.002.mp4 ../videos/2ltp6TYwjJE.001.mp4 1 -1 0 0 0 invite-r
alejandro.cartas@ub.edu ../videos/1fvBSv1cNUU.000.mp4 ../videos/6Z5NhCtqEkw.002.mp4 1 -1 -1 0 0 invite-l
alejandro.cartas@ub.edu ../videos/-_e7j8_W77g.000.mp4 ../videos/-DXzJ6jxhOM.001.mp4 1 1 1 1 0 invite-r
alejandro.cartas@ub.edu ../videos/2IC74dLuG_U.000.mp4 ../videos/DQk7u2gEvhc.000.mp4 1 0 -1 1 0 invite-r
alejandro.cartas@ub.edu ../videos/3jdbKrQKw2s.002.mp4 ../videos/-yuIc0nWsvs.000.mp4 -1 -1 -1 -1 -1 invite-l
alejandro.cartas@ub.edu ../videos/3L1qnlifDk8.001.mp4 ../videos/1oEY1QQ_6ss.001.mp4 -1 -1 0 -1 0 invite-l
alejandro.cartas@ub.edu ../videos/9iKnGQiOSt0.002.mp4 ../videos/1fvBSv1cNUU.000.mp4 1 1 1 0 0 invite-r
alejandro.cartas@ub.edu ../videos/DQk7u2gEvhc.000.mp4 ../videos/4ssTy-NvTLg.000.mp4 1 1 1 0 0 invite-r
alejandro.cartas@ub.edu ../videos/3L1qnlifDk8.001.mp4 ../videos/2ltp6TYwjJE.001.mp4 1 -1 0 1 0 invite-r
alejandro.cartas@ub.edu ../videos/-yuIc0nWsvs.000.mp4 ../videos/AdLIA3nYSkU.001.mp4 1 -1 1 1 0 invite-r
alejandro.cartas@ub.edu ../videos/9oVaec0OVIg.002.mp4 ../videos/-DXzJ6jxhOM.001.mp4 1 1 1 1 0 invite-r
alejandro.cartas@ub.edu ../videos/1oEY1QQ_6ss.001.mp4 ../videos/6Z5NhCtqEkw.002.mp4 1 -1 0 0 0 invite-r
alejandro.cartas@ub.edu ../videos/2ltp6TYwjJE.001.mp4 ../videos/84ieZEdwBN8.001.mp4 1 1 1 -1 0 invite-r
alejandro.cartas@ub.edu ../videos/DQk7u2gEvhc.000.mp4 ../videos/4ZBHzdkFDrY.001.mp4 -1 -1 0 1 0 invite-l
alejandro.cartas@ub.edu ../videos/6yWbfD71gH4.002.mp4 ../videos/1fvBSv1cNUU.000.mp4 1 1 1 0 0 invite-r
alejandro.cartas@ub.edu ../videos/6yWbfD71gH4.002.mp4 ../videos/1fvBSv1cNUU.000.mp4 1 1 1 0 0 invite-r
